shipment_id,shipment_category,origin_city,destination_city,distance_km,transport_mode,weight_kg,volume_m3,delivery_time_days,cost_SAR,fuel_cost_SAR,carrier_type,delivery_status,pickup_datetime,dropoff_datetime,num_packages,customer_type
SH009496,furniture,Tabuk,Makkah,127.4,medium_truck,410.3,2.03,1,352.95,175.11,in_house,delayed,2023-07-09 13:40:40,2023-07-10 14:40:40,3,retail
SH009497,auto_parts,Hail,Makkah,199.5,heavy_truck,159.07,0.94,1,602.0,378.75,in_house,on_time,2023-10-24 11:57:31,2023-10-25 19:57:31,4,retail
SH009498,general_goods,Riyadh,Hail,122.8,motorbike,46.84,0.25,1,137.54,57.56,private_courier,on_time,2023-04-07 12:19:04,2023-04-08 17:19:04,3,B2B
SH009499,food,Dammam,Makkah,174.1,motorbike,23.21,0.06,1,208.71,102.87,in_house,on_time,2024-10-19 06:48:09,2024-10-20 12:48:09,2,wholesale
SH009500,livestock,Jeddah,Jazan,156.2,heavy_truck,309.45,1.42,1,517.41,296.99,in_house,delayed,2024-08-15 07:25:20,2024-08-16 11:25:20,5,retail
SH009501,furniture,Khobar,Hail,99.9,small_van,138.57,0.63,1,147.06,55.13,in_house,delayed,2023-12-19 16:48:46,2023-12-20 19:48:46,4,B2C
SH009502,general_goods,Tabuk,Makkah,202.6,medium_truck,25.2,0.09,1,458.82,286.09,in_house,on_time,2023-02-09 00:54:39,2023-02-10 03:54:39,3,B2C
SH009503,general_goods,Tabuk,Tabuk,6.6,medium_truck,162.07,0.46,1,62.45,24.86,3PL,on_time,2025-09-29 07:22:04,2025-09-30 12:22:04,4,B2B
SH009504,furniture,Jazan,Abha,292.9,cargo_van,401.59,1.26,1,554.83,331.93,private_courier,on_time,2024-02-24 13:43:29,2024-02-25 17:43:29,1,B2C
SH009505,electronics,Tabuk,Madinah,391.9,medium_truck,67.08,0.3,1,957.25,500.81,private_courier,delayed,2023-09-30 11:06:13,2023-10-01 18:06:13,2,B2B
SH009506,general_goods,Jazan,Jazan,36.1,refrigerated_truck,13.53,0.04,1,203.79,114.41,3PL,on_time,2024-05-29 07:09:08,2024-05-30 09:09:08,4,retail
SH009507,food,Dammam,Riyadh,531.3,heavy_truck,60.63,0.18,1,1454.68,827.01,in_house,on_time,2024-07-10 15:09:09,2024-07-11 20:09:09,3,retail
SH009508,livestock,Tabuk,Riyadh,316.8,motorbike,62.71,0.2,1,355.95,209.43,postal_service,on_time,2025-01-07 07:41:03,2025-01-08 12:41:03,5,wholesale
SH009509,general_goods,Jeddah,Dammam,146.0,refrigerated_truck,60.71,0.23,1,482.79,202.88,private_courier,on_time,2025-05-22 17:18:38,2025-05-24 00:18:38,4,B2C
SH009510,furniture,Makkah,Jeddah,214.2,motorbike,263.99,1.01,1,255.21,158.74,in_house,on_time,2023-11-01 17:09:15,2023-11-03 01:09:15,4,wholesale
SH009511,food,Riyadh,Jeddah,124.4,motorbike,81.34,0.33,1,150.35,89.72,3PL,on_time,2023-03-25 08:08:31,2023-03-26 09:08:31,9,retail
SH009512,furniture,Madinah,Dammam,501.9,medium_truck,294.81,0.78,1,1166.85,661.32,private_courier,failed,2023-03-12 08:29:14,2023-03-13 13:29:14,5,wholesale
SH009513,general_goods,Hail,Hail,23.7,medium_truck,40.03,0.24,1,91.17,57.82,3PL,delayed,2025-05-16 12:54:37,2025-05-17 16:54:37,6,B2C
SH009514,livestock,Dammam,Hail,126.5,cargo_van,341.86,1.12,1,271.75,158.83,private_courier,delayed,2025-07-19 06:15:53,2025-07-20 10:15:53,2,retail
SH009515,building_materials,Makkah,Abha,247.1,heavy_truck,505.66,3.24,1,704.01,406.28,private_courier,on_time,2024-07-12 18:56:05,2024-07-14 01:56:05,5,B2B
SH009516,furniture,Dammam,Jeddah,112.6,heavy_truck,429.44,1.37,1,359.35,167.29,3PL,on_time,2025-06-06 12:03:27,2025-06-07 17:03:27,1,wholesale
SH009517,livestock,Hail,Madinah,215.5,small_van,179.92,0.63,1,336.14,157.02,3PL,in_transit,2023-10-22 13:57:59,2023-10-23 18:57:59,6,wholesale
SH009518,electronics,Makkah,Jeddah,111.5,heavy_truck,52.87,0.15,1,370.24,197.19,postal_service,delayed,2023-05-09 12:18:44,2023-05-10 19:18:44,4,wholesale
SH009519,furniture,Jeddah,Hail,323.8,refrigerated_truck,533.5,1.55,2,1071.01,687.74,3PL,on_time,2024-12-20 01:58:01,2024-12-22 09:58:01,7,wholesale
SH009520,auto_parts,Abha,Hail,223.3,medium_truck,145.05,0.41,1,557.38,360.46,in_house,delayed,2024-12-06 17:47:43,2024-12-07 20:47:43,3,wholesale
SH009521,auto_parts,Abha,Hail,457.4,heavy_truck,16.08,0.06,2,1282.22,807.16,private_courier,on_time,2025-03-15 09:07:50,2025-03-17 14:07:50,3,wholesale
SH009522,livestock,Madinah,Dammam,363.2,motorbike,185.9,0.64,2,400.69,200.65,in_house,delayed,2023-12-06 03:38:42,2023-12-08 07:38:42,3,wholesale
SH009523,livestock,Makkah,Hail,43.5,motorbike,70.65,0.23,1,74.81,42.58,private_courier,on_time,2023-03-21 21:29:34,2023-03-23 02:29:34,4,B2C
SH009524,food,Hail,Makkah,96.7,small_van,30.4,0.1,1,137.87,86.51,in_house,on_time,2024-04-17 21:17:38,2024-04-18 22:17:38,4,B2C
SH009525,electronics,Dammam,Riyadh,368.0,cargo_van,128.88,0.6,1,717.52,330.49,3PL,on_time,2024-05-15 07:54:51,2024-05-16 12:54:51,2,wholesale
SH009526,general_goods,Hail,Khobar,92.0,cargo_van,120.41,0.72,1,182.92,112.86,3PL,in_transit,2024-08-07 17:13:32,2024-08-08 19:13:32,1,wholesale
SH009527,furniture,Hail,Dammam,108.2,medium_truck,359.82,1.06,1,279.49,168.68,in_house,delayed,2023-01-26 05:09:01,2023-01-27 11:09:01,5,wholesale
SH009528,general_goods,Abha,Dammam,129.1,cargo_van,43.22,0.26,1,233.54,116.62,private_courier,in_transit,2025-08-19 03:33:30,2025-08-20 04:33:30,3,wholesale
SH009529,electronics,Abha,Jeddah,363.2,motorbike,13.46,0.04,2,392.48,185.51,private_courier,on_time,2025-08-04 02:43:40,2025-08-06 07:43:40,8,wholesale
SH009530,general_goods,Abha,Jazan,52.5,heavy_truck,6.24,0.04,1,188.24,77.84,3PL,in_transit,2023-10-08 16:51:13,2023-10-09 19:51:13,6,B2B
SH009531,furniture,Abha,Tabuk,114.4,refrigerated_truck,448.2,2.01,1,443.23,168.11,3PL,on_time,2024-09-13 00:47:28,2024-09-14 05:47:28,2,retail
SH009532,general_goods,Jeddah,Jazan,204.9,refrigerated_truck,65.09,0.3,1,650.86,414.64,in_house,on_time,2023-11-29 11:37:16,2023-11-30 12:37:16,6,B2C
SH009533,food,Dammam,Riyadh,97.7,refrigerated_truck,45.21,0.23,1,385.02,165.79,3PL,on_time,2024-12-22 02:01:34,2024-12-23 04:01:34,2,B2B
SH009534,food,Abha,Khobar,847.8,motorbike,89.1,0.25,2,870.62,556.46,in_house,on_time,2024-04-03 20:02:19,2024-04-05 21:02:19,3,B2B
SH009535,electronics,Tabuk,Khobar,253.7,small_van,28.18,0.08,1,379.98,207.51,postal_service,on_time,2023-01-25 10:42:02,2023-01-26 15:42:02,3,wholesale
SH009536,furniture,Madinah,Makkah,107.4,medium_truck,382.36,1.38,1,297.04,142.2,3PL,on_time,2024-01-23 17:41:52,2024-01-24 19:41:52,6,wholesale
SH009537,livestock,Dammam,Makkah,192.1,small_van,82.81,0.21,1,310.81,120.78,in_house,delayed,2024-08-07 19:01:52,2024-08-08 22:01:52,1,B2C
SH009538,building_materials,Makkah,Dammam,591.6,refrigerated_truck,259.25,0.96,1,1822.73,811.27,in_house,delayed,2024-10-19 07:27:53,2024-10-20 10:27:53,2,B2B
SH009539,food,Dammam,Dammam,29.9,heavy_truck,39.8,0.25,1,166.23,69.91,private_courier,in_transit,2023-01-15 10:34:18,2023-01-16 12:34:18,3,B2B
SH009540,building_materials,Riyadh,Abha,190.0,motorbike,379.47,1.16,1,196.01,92.36,3PL,on_time,2023-04-21 19:12:54,2023-04-22 23:12:54,5,B2C
SH009541,building_materials,Khobar,Khobar,6.1,medium_truck,457.86,1.67,1,69.73,27.26,private_courier,on_time,2023-09-06 14:05:24,2023-09-07 17:05:24,5,B2B
SH009542,furniture,Hail,Jeddah,324.0,heavy_truck,199.01,0.54,1,928.87,513.39,postal_service,on_time,2024-06-17 07:24:24,2024-06-18 11:24:24,7,wholesale
SH009543,auto_parts,Jeddah,Madinah,327.2,small_van,189.51,0.57,1,457.61,188.05,3PL,on_time,2025-04-03 08:53:36,2025-04-04 13:53:36,5,wholesale
SH009544,electronics,Madinah,Riyadh,365.8,medium_truck,113.23,0.33,1,888.9,475.91,in_house,delayed,2023-04-28 16:58:58,2023-04-29 19:58:58,5,B2B
SH009545,electronics,Khobar,Tabuk,243.9,refrigerated_truck,22.22,0.1,3,877.19,395.74,private_courier,on_time,2025-06-19 00:14:34,2025-06-22 00:14:34,3,B2B
SH009546,food,Khobar,Makkah,188.6,medium_truck,22.71,0.07,1,465.23,186.48,postal_service,on_time,2024-03-28 23:40:17,2024-03-30 02:40:17,8,B2C
SH009547,food,Madinah,Khobar,365.2,small_van,46.44,0.26,1,512.71,321.22,postal_service,on_time,2025-05-20 17:07:23,2025-05-21 20:07:23,1,B2B
SH009548,electronics,Abha,Madinah,197.7,motorbike,46.06,0.16,1,214.05,126.7,private_courier,delayed,2023-07-03 11:40:32,2023-07-04 13:40:32,6,B2C
SH009549,cars,Hail,Jazan,235.4,small_van,1726.98,9.81,1,392.68,237.66,in_house,on_time,2024-04-10 12:04:44,2024-04-11 17:04:44,4,B2C
SH009550,furniture,Riyadh,Riyadh,15.1,medium_truck,399.48,2.62,1,93.94,40.23,in_house,delayed,2025-06-12 18:04:58,2025-06-13 19:04:58,4,B2B
SH009551,cars,Abha,Hail,74.5,refrigerated_truck,1351.53,4.3,1,360.68,138.96,private_courier,delayed,2024-08-15 21:25:44,2024-08-16 21:25:44,2,wholesale
SH009552,auto_parts,Abha,Jeddah,212.4,small_van,184.4,0.74,1,284.62,139.07,private_courier,on_time,2025-02-04 18:36:05,2025-02-05 22:36:05,5,wholesale
SH009553,electronics,Abha,Tabuk,177.6,small_van,30.64,0.19,1,284.95,184.23,3PL,delayed,2024-04-16 21:13:39,2024-04-17 21:13:39,5,wholesale
SH009554,building_materials,Tabuk,Dammam,163.8,medium_truck,153.56,0.43,1,399.4,155.55,postal_service,on_time,2025-09-21 21:32:06,2025-09-23 00:32:06,3,wholesale
SH009555,livestock,Hail,Jazan,510.8,refrigerated_truck,203.34,0.63,1,1806.34,1121.79,in_house,on_time,2023-03-27 22:25:30,2023-03-29 05:25:30,1,B2B
SH009556,cars,Dammam,Jeddah,150.1,heavy_truck,1472.64,3.94,1,541.68,211.43,private_courier,on_time,2025-03-03 20:36:29,2025-03-04 23:36:29,3,B2C
SH009557,livestock,Jazan,Hail,260.5,small_van,493.45,2.57,1,410.92,238.6,3PL,on_time,2025-02-13 05:43:02,2025-02-14 10:43:02,4,B2B
SH009558,cars,Dammam,Riyadh,166.2,cargo_van,1308.34,3.95,1,382.59,220.28,in_house,on_time,2024-09-22 23:16:20,2024-09-24 07:16:20,3,B2C
SH009559,building_materials,Khobar,Madinah,36.3,small_van,151.38,0.46,1,72.11,32.69,in_house,on_time,2024-11-30 18:11:30,2024-12-01 23:11:30,5,wholesale
SH009560,auto_parts,Dammam,Jazan,154.8,refrigerated_truck,53.33,0.14,1,575.81,246.67,private_courier,on_time,2024-08-04 08:29:01,2024-08-05 11:29:01,3,B2C
SH009561,furniture,Abha,Jeddah,242.9,motorbike,178.97,0.54,1,241.71,124.9,private_courier,on_time,2024-02-22 11:29:20,2024-02-23 17:29:20,5,B2C
SH009562,auto_parts,Jeddah,Riyadh,482.5,motorbike,60.71,0.2,3,507.83,267.79,private_courier,on_time,2025-05-26 00:19:32,2025-05-29 05:19:32,8,B2C
SH009563,general_goods,Jazan,Hail,258.5,refrigerated_truck,25.64,0.1,1,787.0,287.47,in_house,on_time,2023-09-21 10:57:14,2023-09-22 16:57:14,3,retail
SH009564,livestock,Dammam,Tabuk,449.7,motorbike,353.44,1.23,2,504.74,229.69,in_house,on_time,2024-12-08 16:56:35,2024-12-10 21:56:35,3,B2B
SH009565,general_goods,Madinah,Jazan,514.7,small_van,66.56,0.32,1,640.6,248.25,postal_service,in_transit,2024-02-13 05:56:06,2024-02-14 06:56:06,8,retail
SH009566,building_materials,Dammam,Khobar,330.6,heavy_truck,471.03,2.21,1,903.62,524.08,in_house,delayed,2024-02-08 17:52:54,2024-02-09 19:52:54,5,retail
SH009567,building_materials,Makkah,Dammam,136.2,refrigerated_truck,139.11,0.49,1,481.72,257.97,postal_service,on_time,2025-04-20 03:31:47,2025-04-21 04:31:47,2,retail
SH009568,building_materials,Makkah,Abha,91.0,cargo_van,608.03,2.54,1,184.74,101.08,private_courier,delayed,2025-06-11 04:49:03,2025-06-12 12:49:03,1,retail
SH009569,livestock,Madinah,Abha,541.8,small_van,216.32,0.56,1,823.27,492.67,private_courier,in_transit,2024-09-07 01:05:58,2024-09-08 01:05:58,4,B2B
SH009570,electronics,Hail,Hail,17.0,heavy_truck,153.58,0.41,1,136.5,67.49,postal_service,on_time,2025-04-10 20:34:27,2025-04-12 03:34:27,4,retail
SH009571,food,Tabuk,Dammam,219.9,medium_truck,145.26,0.49,1,542.03,286.47,3PL,delayed,2024-07-07 11:00:44,2024-07-08 13:00:44,5,B2B
SH009572,general_goods,Hail,Dammam,311.0,small_van,58.59,0.15,1,399.69,181.15,private_courier,on_time,2024-04-29 16:40:37,2024-04-30 19:40:37,2,B2C
SH009573,electronics,Madinah,Dammam,73.8,motorbike,31.06,0.08,1,88.99,42.47,private_courier,in_transit,2025-10-11 17:00:51,2025-10-12 19:00:51,3,B2C
SH009574,cars,Dammam,Abha,105.9,heavy_truck,1567.98,8.14,1,380.39,239.9,private_courier,on_time,2025-04-22 09:02:33,2025-04-23 16:02:33,6,B2B
SH009575,auto_parts,Khobar,Makkah,107.9,medium_truck,16.95,0.06,1,300.92,141.12,in_house,in_transit,2025-10-17 10:07:58,2025-10-18 10:07:58,3,wholesale
SH009576,auto_parts,Riyadh,Abha,447.5,motorbike,65.79,0.42,1,471.96,246.38,in_house,on_time,2023-04-15 15:49:34,2023-04-16 18:49:34,5,B2C
SH009577,electronics,Jeddah,Tabuk,56.0,heavy_truck,93.49,0.4,1,229.81,120.55,private_courier,on_time,2024-11-06 00:59:16,2024-11-07 02:59:16,5,wholesale
SH009578,livestock,Abha,Jazan,282.4,heavy_truck,433.97,1.81,1,893.03,464.56,in_house,on_time,2024-02-22 03:52:45,2024-02-23 05:52:45,1,B2B
SH009579,furniture,Khobar,Hail,278.3,cargo_van,475.49,1.85,1,509.43,286.19,postal_service,on_time,2024-04-29 02:24:28,2024-04-30 08:24:28,2,B2C
SH009580,food,Tabuk,Jazan,413.1,refrigerated_truck,40.01,0.15,2,1361.59,735.41,postal_service,delayed,2024-04-13 23:18:19,2024-04-16 04:18:19,6,wholesale
SH009581,food,Jeddah,Tabuk,176.5,motorbike,7.66,0.02,1,203.53,101.81,postal_service,on_time,2025-08-15 03:22:38,2025-08-16 07:22:38,3,retail
SH009582,food,Madinah,Khobar,117.9,medium_truck,86.59,0.26,1,327.43,117.54,private_courier,on_time,2024-02-05 06:45:54,2024-02-06 11:45:54,1,B2C
SH009583,furniture,Jeddah,Khobar,168.0,small_van,272.26,0.69,3,239.75,146.49,private_courier,on_time,2025-03-29 03:22:35,2025-04-01 04:22:35,6,wholesale
SH009584,building_materials,Riyadh,Makkah,167.5,heavy_truck,51.54,0.22,1,505.46,312.55,private_courier,on_time,2024-07-12 12:13:24,2024-07-13 18:13:24,5,B2C
SH009585,general_goods,Riyadh,Tabuk,293.5,small_van,57.92,0.26,1,372.38,170.43,in_house,on_time,2023-04-07 03:56:40,2023-04-08 10:56:40,11,wholesale
SH009586,auto_parts,Jeddah,Abha,153.9,cargo_van,77.15,0.23,1,301.05,115.97,private_courier,on_time,2025-09-22 10:48:10,2025-09-23 16:48:10,3,retail
SH009587,general_goods,Riyadh,Madinah,148.8,heavy_truck,22.46,0.08,1,422.89,238.96,postal_service,on_time,2024-04-02 05:41:54,2024-04-03 10:41:54,6,B2C
SH009588,electronics,Hail,Dammam,61.4,medium_truck,76.16,0.27,1,185.82,77.32,3PL,on_time,2025-08-24 08:11:07,2025-08-25 12:11:07,3,B2B
SH009589,food,Jeddah,Abha,148.5,medium_truck,133.67,0.56,1,368.4,209.66,postal_service,delayed,2025-07-16 21:14:19,2025-07-18 04:14:19,2,B2B
SH009590,cars,Hail,Khobar,440.4,small_van,1427.9,3.63,1,698.83,405.45,postal_service,on_time,2025-07-22 17:03:45,2025-07-23 22:03:45,4,wholesale
SH009591,cars,Hail,Madinah,295.1,heavy_truck,1263.05,5.99,1,944.17,342.04,private_courier,delayed,2023-12-07 01:51:42,2023-12-08 04:51:42,2,wholesale
SH009592,auto_parts,Jazan,Jazan,3.7,small_van,85.73,0.33,1,42.59,24.34,3PL,on_time,2024-02-02 03:02:37,2024-02-03 08:02:37,7,B2B
SH009593,furniture,Hail,Hail,4.2,motorbike,80.97,0.24,1,20.0,10.06,in_house,on_time,2023-06-23 15:43:18,2023-06-24 21:43:18,6,retail
SH009594,livestock,Tabuk,Madinah,60.6,medium_truck,366.7,1.54,1,207.65,74.38,3PL,on_time,2025-07-27 00:58:08,2025-07-28 02:58:08,3,retail
SH009595,building_materials,Abha,Hail,112.5,motorbike,118.06,0.3,1,116.15,52.17,in_house,on_time,2023-07-31 14:23:31,2023-08-01 19:23:31,5,wholesale
SH009596,building_materials,Madinah,Jeddah,153.4,small_van,247.24,1.26,1,202.13,95.92,private_courier,on_time,2024-05-17 22:08:52,2024-05-19 02:08:52,7,wholesale
SH009597,furniture,Abha,Tabuk,236.0,refrigerated_truck,162.5,0.44,1,806.59,439.01,in_house,on_time,2023-08-23 19:46:02,2023-08-24 20:46:02,7,B2B
SH009598,livestock,Riyadh,Abha,141.5,small_van,284.48,1.54,1,258.39,157.11,postal_service,on_time,2025-07-05 16:36:38,2025-07-06 20:36:38,3,retail
SH009599,building_materials,Dammam,Tabuk,62.4,small_van,453.69,1.56,1,107.54,69.26,postal_service,on_time,2024-07-04 18:53:25,2024-07-05 23:53:25,4,wholesale
SH009600,livestock,Jazan,Jazan,16.3,heavy_truck,144.76,0.92,1,138.19,86.93,in_house,delayed,2024-04-30 12:31:39,2024-05-01 13:31:39,8,B2C
SH009601,cars,Hail,Jazan,309.4,small_van,1247.31,5.84,1,498.55,209.88,3PL,delayed,2023-12-12 15:38:59,2023-12-13 21:38:59,2,B2B
SH009602,livestock,Riyadh,Jeddah,46.2,cargo_van,414.15,1.34,1,141.79,68.62,postal_service,on_time,2025-02-04 06:32:15,2025-02-05 07:32:15,1,retail
SH009603,building_materials,Tabuk,Jeddah,325.0,heavy_truck,340.87,1.16,1,884.89,392.35,postal_service,failed,2025-09-04 14:33:07,2025-09-05 18:33:07,2,retail
SH009604,auto_parts,Jazan,Abha,172.2,motorbike,129.84,0.42,1,182.25,105.47,postal_service,on_time,2023-03-02 00:48:27,2023-03-03 07:48:27,3,wholesale
SH009605,cars,Jeddah,Hail,142.7,cargo_van,1401.47,4.45,1,324.49,197.26,private_courier,on_time,2023-08-10 04:56:53,2023-08-11 10:56:53,6,retail
SH009606,general_goods,Madinah,Khobar,634.1,cargo_van,17.02,0.05,2,1041.76,534.03,3PL,on_time,2025-07-17 20:46:44,2025-07-19 23:46:44,8,B2B
SH009607,electronics,Tabuk,Abha,65.6,heavy_truck,114.72,0.52,1,243.69,114.05,in_house,on_time,2023-10-23 21:34:21,2023-10-24 21:34:21,1,retail
SH009608,building_materials,Dammam,Jeddah,278.0,heavy_truck,493.95,1.51,1,748.46,464.03,in_house,on_time,2024-03-09 10:36:19,2024-03-10 15:36:19,5,B2B
SH009609,electronics,Abha,Jeddah,101.3,medium_truck,25.11,0.09,1,296.96,138.84,private_courier,on_time,2024-12-29 02:07:51,2024-12-30 06:07:51,5,B2B
SH009610,cars,Madinah,Dammam,297.8,small_van,1258.62,3.75,1,465.17,246.63,in_house,on_time,2025-07-11 03:55:27,2025-07-12 04:55:27,2,B2C
SH009611,auto_parts,Madinah,Makkah,253.5,medium_truck,41.56,0.13,1,604.39,378.01,private_courier,delayed,2023-03-28 10:01:49,2023-03-29 16:01:49,4,wholesale
SH009612,furniture,Riyadh,Dammam,100.6,heavy_truck,229.23,0.88,1,327.65,207.1,in_house,delayed,2025-10-11 03:49:42,2025-10-12 05:49:42,4,B2C
SH009613,auto_parts,Abha,Khobar,278.9,small_van,94.44,0.24,1,409.21,157.56,in_house,on_time,2024-02-07 08:43:40,2024-02-08 08:43:40,3,wholesale
SH009614,livestock,Dammam,Hail,181.9,small_van,145.85,0.91,1,300.1,167.39,in_house,delayed,2023-05-13 07:00:36,2023-05-14 09:00:36,7,B2B
SH009615,livestock,Khobar,Jeddah,476.0,motorbike,103.91,0.32,2,553.15,225.04,in_house,on_time,2025-04-28 05:36:59,2025-04-30 12:36:59,2,B2B
SH009616,auto_parts,Makkah,Riyadh,73.8,medium_truck,138.02,0.78,1,219.45,112.79,in_house,delayed,2024-01-28 00:35:02,2024-01-29 08:35:02,3,B2C
SH009617,livestock,Hail,Dammam,231.6,motorbike,125.91,0.39,1,261.3,124.16,postal_service,on_time,2023-12-02 09:54:24,2023-12-03 11:54:24,5,B2C
SH009618,electronics,Tabuk,Tabuk,8.0,small_van,47.14,0.17,1,37.78,20.75,private_courier,on_time,2024-12-08 06:41:55,2024-12-09 13:41:55,4,retail
SH009619,electronics,Tabuk,Hail,123.8,heavy_truck,76.32,0.4,1,411.63,145.85,postal_service,on_time,2023-10-22 02:25:10,2023-10-23 09:25:10,6,wholesale
SH009620,electronics,Makkah,Dammam,165.6,medium_truck,73.07,0.4,1,448.58,227.59,postal_service,on_time,2025-02-17 11:18:50,2025-02-18 12:18:50,3,retail
SH009621,general_goods,Abha,Madinah,47.5,motorbike,90.14,0.23,1,64.01,33.27,postal_service,on_time,2025-04-28 05:07:54,2025-04-29 05:07:54,4,retail
SH009622,furniture,Jeddah,Abha,291.0,cargo_van,306.38,2.01,1,563.34,288.83,in_house,on_time,2023-03-15 17:23:54,2023-03-16 22:23:54,1,retail
SH009623,building_materials,Madinah,Khobar,459.7,refrigerated_truck,339.22,0.98,2,1437.58,768.14,postal_service,on_time,2023-02-25 18:28:27,2023-02-28 01:28:27,2,B2B
SH009624,electronics,Hail,Makkah,273.7,cargo_van,1.58,0.01,1,553.72,306.65,in_house,on_time,2025-04-23 12:15:32,2025-04-24 20:15:32,2,B2B
SH009625,electronics,Dammam,Hail,187.1,motorbike,29.08,0.08,1,210.11,104.78,in_house,delayed,2023-05-16 08:07:42,2023-05-17 08:07:42,3,B2B
SH009626,electronics,Hail,Jeddah,489.7,heavy_truck,254.6,0.81,1,1435.05,869.41,postal_service,on_time,2023-03-29 04:05:52,2023-03-30 07:05:52,5,B2B
SH009627,cars,Jazan,Tabuk,220.9,medium_truck,1696.92,7.77,1,603.86,254.08,postal_service,in_transit,2025-09-18 00:28:28,2025-09-19 03:28:28,5,B2B
SH009628,livestock,Tabuk,Hail,286.0,small_van,54.99,0.22,1,448.95,273.86,postal_service,on_time,2025-03-09 15:57:36,2025-03-10 23:57:36,3,retail
SH009629,auto_parts,Makkah,Jazan,244.8,motorbike,53.05,0.14,1,240.05,154.58,in_house,in_transit,2025-01-28 05:59:55,2025-01-29 13:59:55,1,B2C
SH009630,furniture,Hail,Dammam,132.0,small_van,305.07,1.57,1,206.15,74.22,private_courier,delayed,2023-06-03 22:44:29,2023-06-05 04:44:29,4,wholesale
SH009631,livestock,Makkah,Tabuk,138.7,cargo_van,260.42,0.72,1,299.44,118.28,3PL,delayed,2024-01-14 08:22:16,2024-01-15 13:22:16,3,wholesale
SH009632,livestock,Khobar,Hail,380.9,heavy_truck,93.29,0.24,1,1175.64,433.09,3PL,in_transit,2025-03-03 12:52:27,2025-03-04 14:52:27,1,B2B
SH009633,building_materials,Riyadh,Abha,173.2,refrigerated_truck,534.53,1.71,1,582.63,244.84,in_house,delayed,2025-02-14 09:20:13,2025-02-15 16:20:13,5,wholesale
SH009634,furniture,Riyadh,Hail,199.6,cargo_van,380.75,1.03,1,389.88,205.37,3PL,on_time,2025-06-18 11:40:05,2025-06-19 19:40:05,2,retail
SH009635,general_goods,Tabuk,Tabuk,16.5,motorbike,27.14,0.09,1,26.42,10.49,3PL,on_time,2023-11-26 17:30:59,2023-11-27 23:30:59,5,B2C
SH009636,general_goods,Makkah,Abha,275.4,small_van,98.02,0.27,1,373.16,225.15,in_house,on_time,2024-01-15 17:19:33,2024-01-16 19:19:33,5,B2C
SH009637,food,Madinah,Makkah,358.6,medium_truck,67.15,0.17,2,825.48,531.56,private_courier,on_time,2023-07-22 22:04:51,2023-07-24 23:04:51,4,retail
SH009638,food,Dammam,Dammam,43.0,heavy_truck,47.73,0.24,1,200.51,130.33,in_house,on_time,2024-11-24 13:34:02,2024-11-25 16:34:02,3,B2C
SH009639,cars,Jeddah,Jazan,256.4,cargo_van,1696.37,4.26,1,569.08,211.43,3PL,in_transit,2025-09-28 07:14:24,2025-09-29 13:14:24,2,retail
SH009640,food,Jeddah,Hail,272.4,cargo_van,10.82,0.05,1,516.97,208.64,private_courier,on_time,2023-10-03 01:42:08,2023-10-04 01:42:08,6,B2B
SH009641,furniture,Jeddah,Madinah,177.7,refrigerated_truck,360.53,1.65,1,635.65,341.15,3PL,on_time,2023-06-07 16:30:48,2023-06-09 00:30:48,8,B2C
SH009642,livestock,Jeddah,Dammam,115.8,cargo_van,294.03,0.84,1,264.3,119.58,3PL,on_time,2023-04-06 22:32:31,2023-04-07 23:32:31,2,retail
SH009643,furniture,Madinah,Jazan,171.8,medium_truck,807.19,2.15,1,453.41,273.4,3PL,delayed,2023-01-19 16:07:12,2023-01-21 00:07:12,1,B2C
SH009644,livestock,Madinah,Tabuk,59.8,small_van,381.84,1.13,1,112.24,60.06,in_house,in_transit,2023-10-20 20:54:21,2023-10-22 04:54:21,5,B2C
SH009645,food,Abha,Madinah,854.7,heavy_truck,61.82,0.37,2,2346.36,1045.25,postal_service,on_time,2024-07-15 11:16:25,2024-07-17 17:16:25,3,B2B
SH009646,electronics,Makkah,Madinah,183.0,cargo_van,25.05,0.13,1,375.62,150.9,private_courier,delayed,2024-07-12 09:11:27,2024-07-13 12:11:27,9,wholesale
SH009647,general_goods,Abha,Madinah,334.3,medium_truck,37.12,0.1,1,706.06,362.03,private_courier,delayed,2024-05-13 11:37:01,2024-05-14 15:37:01,6,B2C
